Post Date,Description,Debit,Credit
6/11/2021,AMERICAN AIR,70,0
6/11/2021,GREAT AM,11.83,0
6/11/2021,WM SUPERCENTER,154.05,0
6/11/2021,HUDSON NEWS,14.76,0
6/11/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,7.99,0
6/10/2021,Check,120,0
6/10/2021,Check,65,0
6/10/2021,Check,102.55,0
6/10/2021,GOLDEN CHINA,35.69,0
6/10/2021,REI,40.59,0
6/10/2021,SHELL OIL,2.51,0
6/10/2021,THE HOME,5.44,0
6/10/2021,TACO BELL,13,0
6/10/2021,WASTATETREASURER PAYROLL,,2814.59
6/9/2021,SPRINT ACHBILLPAY,298.92,0
6/9/2021,FREDMEYER,4.36,0
6/9/2021,AMERICAN AIR,292.4,0
6/9/2021,THE FOXHOLE,32.96,0
6/9/2021,OFFICE DEPOT,2.83,0
6/9/2021,THE FOXHOLE,6.58,0
6/9/2021,MCDONALDS,10.97,0
6/9/2021,MCDONALDS,6.77,0
6/9/2021,QpidNetwork,0.96,0
6/9/2021,QpidNetwork,96,0
6/9/2021,Check Deposit,,1000
6/8/2021,Check,280,0
6/8/2021,Check,1595,0
6/8/2021,Check,20000,0
6/8/2021,Check,875,0
6/8/2021,KAMAKURA JAPANES,34.73,0
6/8/2021,THE PATHFINDER,55.94,0
6/8/2021,RALPH'S THRIFTWA,13.82,0
6/8/2021,PILOT_ TACOMA,25.15,0
6/8/2021,QpidNetwork,0.96,0
6/8/2021,QpidNetwork,96,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,QpidNetwork,0.96,0
6/8/2021,QpidNetwork,96,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,QpidNetwork,0.16,0
6/8/2021,QpidNetwork,15.99,0
6/8/2021,MCDONALDS,6.77,0
6/8/2021,FAR EAST,16.97,0
6/7/2021,TACO TIME,10.26,0
6/7/2021,QpidNetwork,0.96,0
6/7/2021,QpidNetwork,96,0
6/7/2021,SHELL OIL,20.13,0
6/7/2021,Speedway Grocery,1.39,0
6/7/2021,Speedway Grocery,11.17,0
6/7/2021,ALBERTSONS,2.18,0
6/7/2021,JUSTFLYCOM,49.8,0
6/7/2021,NETFLIX COM,19.68,0
6/7/2021,PANDA EXPRESS,16.85,0
6/7/2021,QpidNetwork,0.96,0
6/7/2021,QpidNetwork,96,0
6/7/2021,QpidNetwork,0.96,0
6/7/2021,QpidNetwork,96,0
6/7/2021,Check Deposit,,1000
6/5/2021,LIBERTY MARKET,5.17,0
6/5/2021,SQ ORIGINAL,7.05,0
6/5/2021,BAYVIEW THRIFTWA,17.92,0
6/4/2021,SHELL OIL,17.7,0
6/4/2021,AMAZON,14.83,0
6/4/2021,BUDGET RENT,301.8,0
6/4/2021,FAR EAST,16.97,0
6/4/2021,MCDONALDS,6.77,0
6/4/2021,Check Deposit,,2000
6/3/2021,RALPH'S THRIFTWA,24.26,0
6/3/2021,AMAZON,10.23,0
6/3/2021,AMAZON,12.02,0
6/3/2021,AMAZON,22.34,0
6/3/2021,JUJU'S ICE,8.65,0
6/3/2021,AMAZON,15.88,0
6/3/2021,AMAZON,27.14,0
6/3/2021,AMAZON,15.25,0
6/3/2021,MCDONALDS,1.09,0
6/2/2021,Check,175,0
6/2/2021,AMAZON,26.25,0
6/2/2021,ALBERTSONS,55.2,0
6/2/2021,ALBERTSONS,13.53,0
6/2/2021,AMAZON,17.31,0
6/2/2021,SQ ADRIA,30,0
6/2/2021,MCDONALDS,3.16,0
6/1/2021,THE PATHFINDER,45.85,0
6/1/2021,AMAZON,16.29,0
6/1/2021,FRED M,35.11,0
6/1/2021,FREDMEYER,174.91,0
6/1/2021,BOAR`S HEAD,12.75,0
6/1/2021,AMERICAN AIR,70,0
6/1/2021,DAIRY QUEEN,6.54,0
6/1/2021,SOLOSTOVECOM,76.57,0
6/1/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,110.38,0
6/1/2021,CKOPatreon Mem,3.5,0
6/1/2021,FSPPARK N,122.01,0
6/1/2021,EXXONMOBIL,7.37,0
6/1/2021,Subway,16.19,0
6/1/2021,TACO BELL,6.81,0
6/1/2021,QUALITY INNS,79.14,0
6/1/2021,WALGREENS,7.63,0
6/1/2021,WALGREENS,8.1,0
6/1/2021,ASIA BUFFET,17.5,0
6/1/2021,BPCKW MA,15.38,0
6/1/2021,AMAZON,9.84,0
6/1/2021,WalMart Super,8.71,0
5/29/2021,COMCAST CABLE,88.27,0
5/29/2021,AMAZON,51.4,0
5/28/2021,INTEREST PAID,,0.51
5/28/2021,SUNOCO,9.82,0
5/27/2021,COAST NATIONAL,284.22,0
5/27/2021,AMAZON,15.85,0
5/27/2021,REIO RIDGE,116.87,0
5/27/2021,CHILI'S BAR,11.16,0
5/27/2021,HUDSON ST,9.49,0
5/27/2021,MCDONALDS,10.13,0
5/26/2021,BAYVIEW THRIFTWA,20.09,0
5/26/2021,TST CARROLLS,18.48,0
5/26/2021,REI,104.57,0
5/26/2021,SAFEWAY,28.94,0
5/26/2021,DP,23.1,0
5/26/2021,COSTCO WHSE,98.24,0
5/26/2021,FAR EAST,16.97,0
5/26/2021,MCDONALDS,8.95,0
5/26/2021,MCDONALDS,1.09,0
5/25/2021,Check,200,0
5/25/2021,Check,132.34,0
5/25/2021,WALMART,32.73,0
5/25/2021,RALPH'S THRIFTWA,35.49,0
5/25/2021,ALBERTSONS,33.13,0
5/25/2021,SHUR KLEEN,10.5,0
5/25/2021,PHO TAI,47.13,0
5/25/2021,WASTATETREASURER PAYROLL,,2814.59
5/24/2021,BAYVIEW THRIFTWA,8.5,0
5/24/2021,MCDONALDS,5.35,0
5/24/2021,BURGER KING,7.87,0
5/24/2021,MCDONALDS,1.09,0
5/24/2021,SUPER BUFFET,22.78,0
5/24/2021,FREDMEYER,14.83,0
5/24/2021,JOY TERIYAKI,11.97,0
5/24/2021,JOY TERIYAKI,5.54,0
5/24/2021,SAFEWAY FUEL,28.02,0
5/24/2021,EL SARAPE,42.17,0
5/24/2021,GOOGLE YouTube,4.37,0
5/24/2021,AMAZON,14.21,0
5/24/2021,OFFICE DEPOT,77.65,0
5/24/2021,TACO BELL,15.03,0
5/24/2021,THE PATHFINDER,111.65,0
5/22/2021,SAFEWAY,5.99,0
5/21/2021,THE PATHFINDER,50.94,0
5/21/2021,AMAZON,10.12,0
5/21/2021,DP,36.03,0
5/21/2021,AMAZON,19.95,0
5/21/2021,FAR EAST,16.97,0
5/21/2021,PHO TAI,25.85,0
5/21/2021,MCDONALDS,4.47,0
5/20/2021,JACK IN,2.94,0
5/20/2021,DAIRY QUEEN,4.15,0
5/20/2021,AMAZON,96.13,0
5/20/2021,QpidNetwork,0.96,0
5/20/2021,QpidNetwork,96,0
5/20/2021,QpidNetwork,0.96,0
5/20/2021,QpidNetwork,96,0
5/20/2021,QpidNetwork,0.16,0
5/20/2021,QpidNetwork,15.99,0
5/20/2021,QpidNetwork,0.16,0
5/20/2021,QpidNetwork,15.99,0
5/20/2021,QpidNetwork,0.16,0
5/20/2021,QpidNetwork,15.99,0
5/20/2021,QpidNetwork,0.16,0
5/20/2021,QpidNetwork,15.99,0
5/20/2021,QpidNetwork,0.96,0
5/20/2021,QpidNetwork,96,0
5/20/2021,QpidNetwork,0.96,0
5/20/2021,QpidNetwork,96,0
5/20/2021,MCDONALDS,3.49,0
5/20/2021,KAMAKURA JAPANES,36.47,0
5/20/2021,Check Deposit,,500
5/19/2021,FIRST MEDIA,99,0
5/19/2021,MCDONALDS,3.71,0
5/19/2021,Check Deposit,,400
5/18/2021,Check,44.22,0
5/18/2021,SouthSoundYMCA PURCHASE,72.9,0
5/18/2021,HRBLOCK RETAIL,79,0
5/18/2021,SHELL OIL,11.48,0
5/18/2021,ALBERTSONS,2.75,0
5/18/2021,DP,15.03,0
5/18/2021,TACOS CALIFORNIA,13.02,0
5/18/2021,MCDONALDS,1.09,0
5/18/2021,WIRE TRANSFER,30,0
5/18/2021,WIRE TO,1924.48,0
5/17/2021,SUPER BUFFET,24.42,0
5/17/2021,FIRST MEDIA,49,0
5/17/2021,FREDMEYER,150.63,0
5/17/2021,TENDERFOOT INC,4.09,0
5/17/2021,TST WOODSTONE,18.23,0
5/17/2021,CHEVRON,2.61,0
5/17/2021,EVERGREEN VILLAG,3.56,0
5/17/2021,FRED M,48.5,0
5/17/2021,THE WINTHROP,6.37,0
5/17/2021,DARRINGTON HARDW,5.54,0
5/17/2021,THE MAZAMA,31.27,0
5/17/2021,THE MAZAMA,19.4,0
5/17/2021,MAZAMA STORE,23.6,0
5/17/2021,QpidNetwork,0.96,0
5/17/2021,QpidNetwork,96,0
5/15/2021,HRBLOCK RETAIL,404,0
5/15/2021,DP,37.65,0
5/15/2021,ALBERTSONS,43.75,0
5/15/2021,MCDONALDS,1.09,0
5/14/2021,Check,500,0
5/14/2021,SQ WAGNER'S,4.29,0
5/14/2021,JUSTFLYCOM,41.9,0
5/14/2021,DAIRY QUEEN,12.89,0
5/14/2021,AMERICAN AIR,252.2,0
5/14/2021,Subway,10.62,0
5/14/2021,Subway,2.38,0
5/14/2021,JUSTFLYCOM,5,0
5/14/2021,HLUHulu,15.31,0
5/14/2021,MCDONALDS,1.09,0
5/14/2021,UNITED,147.2,0
5/14/2021,WIRE FROM,,22000
5/13/2021,Check,480,0
5/13/2021,FEDEX OFFIC,7.25,0
5/13/2021,"TUGBOAT ANNIES,",61.98,0
5/13/2021,RALPH'S THRIFTWA,27.67,0
5/13/2021,JACK IN,5.89,0
5/13/2021,QpidNetwork,0.16,0
5/13/2021,QpidNetwork,15.99,0
5/13/2021,QpidNetwork,0.16,0
5/13/2021,QpidNetwork,15.99,0
5/13/2021,QpidNetwork,0.16,0
5/13/2021,QpidNetwork,15.99,0
5/13/2021,AMAZON,27.34,0
5/13/2021,AMAZON,51.63,0
5/13/2021,OLYMPIA GROCERY,22.61,0
5/13/2021,MCDONALDS,8.07,0
5/13/2021,Check Deposit,,2300
5/12/2021,Check,15.99,0
5/12/2021,Check,46.32,0
5/12/2021,AMAZON,108.81,0
5/12/2021,DP,12.31,0
5/12/2021,QpidNetwork,0.96,0
5/12/2021,QpidNetwork,96,0
5/12/2021,QpidNetwork,0.16,0
5/12/2021,QpidNetwork,15.99,0
5/12/2021,AMAZON,14.58,0
5/11/2021,Check,322,0
5/11/2021,STORMANS INC,88.89,0
5/11/2021,STORMANS INC,31.19,0
5/11/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,105.66,0
5/11/2021,JACK IN,8.4,0
5/11/2021,AMAZON,9.29,0
5/11/2021,AMAZON,174.01,0
5/11/2021,AMAZON,10.97,0
5/11/2021,AMAZON,23.42,0
5/11/2021,AMAZON,9.84,0
5/11/2021,ALBERTSONS,50.12,0
5/11/2021,FAR EAST,23.66,0
5/11/2021,QpidNetwork,0.96,0
5/11/2021,QpidNetwork,96,0
5/11/2021,BAYVIEW THRIFTWA,4.37,0
5/11/2021,Cash Withdrawal,2000,0
5/10/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,7.99,0
5/10/2021,QpidNetwork,0.16,0
5/10/2021,QpidNetwork,15.99,0
5/10/2021,QpidNetwork,0.16,0
5/10/2021,QpidNetwork,15.99,0
5/10/2021,QpidNetwork,0.16,0
5/10/2021,QpidNetwork,15.99,0
5/10/2021,QpidNetwork,0.96,0
5/10/2021,QpidNetwork,96,0
5/10/2021,WFCS CREDIT,,2000
5/10/2021,WASTATETREASURER PAYROLL,,2814.59
5/8/2021,TST MECONI,9.64,0
5/8/2021,ALBERTSONS,79.54,0
5/8/2021,KFC E,15.8,0
5/8/2021,MCDONALDS,4.15,0
5/8/2021,QpidNetwork,1.6,0
5/8/2021,QpidNetwork,160,0
5/8/2021,QpidNetwork,1.34,0
5/8/2021,QpidNetwork,134,0
5/8/2021,QpidNetwork,0.96,0
5/8/2021,QpidNetwork,96,0
5/7/2021,Check,1595,0
5/7/2021,SPRINT ACHBILLPAY,326.67,0
5/7/2021,AMAZON,8.25,0
5/7/2021,JACK IN,7.87,0
5/7/2021,Subway,10.17,0
5/7/2021,FRISKO FREEZE,11.57,0
5/7/2021,AMAZON,21.82,0
5/7/2021,TACO BELL,7.1,0
5/7/2021,AMAZON,16.27,0
5/7/2021,AMAZON,15.21,0
5/7/2021,AMAZON,14.2,0
5/7/2021,AMAZON,34.75,0
5/7/2021,CHIPOTLE,19.31,0
5/7/2021,FAR EAST,16.97,0
5/6/2021,AMAZON,20.5,0
5/6/2021,DP,18.05,0
5/6/2021,RALPH'S THRIFTWA,12.2,0
5/6/2021,EXXONMOBIL,1.89,0
5/6/2021,CA US,19.68,0
5/6/2021,FAR EAST,12.33,0
5/6/2021,QpidNetwork,0.16,0
5/6/2021,QpidNetwork,15.99,0
5/6/2021,BAYVIEW THRIFTWA,9.5,0
5/6/2021,MCDONALDS,8.95,0
5/5/2021,Check,200,0
5/5/2021,RALPH'S THRIFTWA,21.52,0
5/5/2021,ALBERTSONS,23.14,0
5/5/2021,PHO TAI,30.23,0
5/5/2021,QpidNetwork,0.16,0
5/5/2021,QpidNetwork,15.99,0
5/5/2021,QpidNetwork,0.96,0
5/5/2021,QpidNetwork,96,0
5/5/2021,QpidNetwork,0.96,0
5/5/2021,QpidNetwork,96,0
5/5/2021,QpidNetwork,0.16,0
5/5/2021,QpidNetwork,15.99,0
5/5/2021,QpidNetwork,0.16,0
5/5/2021,QpidNetwork,15.99,0
5/5/2021,MCDONALDS,5.67,0
5/4/2021,RALPH'S THRIFTWA,7.11,0
5/4/2021,DP,14.82,0
5/4/2021,LOWES,79.56,0
5/4/2021,SAFEWAY,20.96,0
5/4/2021,RECREATIONGOV,15,0
5/4/2021,MANIC MEATBALLS,9.89,0
5/4/2021,QpidNetwork,0.96,0
5/4/2021,QpidNetwork,96,0
5/4/2021,QpidNetwork,0.16,0
5/4/2021,QpidNetwork,15.99,0
5/4/2021,QpidNetwork,0.96,0
5/4/2021,QpidNetwork,96,0
5/4/2021,MCDONALDS,4.57,0
5/4/2021,MCDONALDS,6.77,0
5/4/2021,CHECK NUMBER,175,0
5/3/2021,Check,130,0
5/3/2021,DP,2.19,0
5/3/2021,AMAZON,24.6,0
5/3/2021,ALBERTSONS,91.98,0
5/3/2021,EXXONMOBIL,6.48,0
5/3/2021,QpidNetwork,0.16,0
5/3/2021,QpidNetwork,15.99,0
5/3/2021,QpidNetwork,0.16,0
5/3/2021,QpidNetwork,15.99,0
5/3/2021,QpidNetwork,0.16,0
5/3/2021,QpidNetwork,15.99,0
5/3/2021,QpidNetwork,0.16,0
5/3/2021,QpidNetwork,15.99,0
5/3/2021,QpidNetwork,0.16,0
5/3/2021,QpidNetwork,15.99,0
5/3/2021,PHO TAI,28.55,0
5/3/2021,THE PATHFINDER,400,0
5/3/2021,FREDMEYER,80.05,0
5/3/2021,AMAZON,15.84,0
5/3/2021,AMAZON,24.06,0
5/3/2021,SHELL OIL,22.39,0
5/3/2021,AMAZON,35.01,0
5/3/2021,CHIPOTLE,16.74,0
5/3/2021,QpidNetwork,0.96,0
5/3/2021,QpidNetwork,96,0
5/3/2021,MCDONALDS,6.72,0
5/3/2021,MCDONALDS,2.4,0
5/1/2021,DAIRY QUEEN,4.15,0
5/1/2021,LOWES,36.07,0
5/1/2021,SHELL OIL,20.23,0
5/1/2021,CKOPatreon Mem,3.5,0
5/1/2021,FAR EAST,12.33,0
5/1/2021,OLYMPIA GROCERY,78.73,0
5/1/2021,QpidNetwork,0.96,0
5/1/2021,QpidNetwork,96,0
5/1/2021,QpidNetwork,0.96,0
5/1/2021,QpidNetwork,96,0
5/1/2021,QpidNetwork,0.16,0
5/1/2021,QpidNetwork,15.99,0
5/1/2021,QpidNetwork,0.16,0
5/1/2021,QpidNetwork,15.99,0
5/1/2021,PHO TAI,15.68,0
5/1/2021,MCDONALDS,7.64,0
4/30/2021,INTEREST PAID,,0.1
4/30/2021,U HAUL,33.36,0
4/30/2021,AMAZON,9.84,0
4/30/2021,SHELL OIL,6.84,0
4/30/2021,SHELL OIL,3.8,0
4/30/2021,COSTCO WHSE,213.87,0
4/30/2021,COSTCO WHSE,0.65,0
4/30/2021,QpidNetwork,0.96,0
4/30/2021,QpidNetwork,96,0
4/30/2021,QpidNetwork,0.96,0
4/30/2021,QpidNetwork,96,0
4/29/2021,Check,20,0
4/29/2021,MCKINNEY S,468.23,0
4/29/2021,SQ SAN,11.73,0
4/29/2021,ALBERTSONS,69.09,0
4/29/2021,ALBERTSONS,39.45,0
4/29/2021,AMAZON,25.12,0
4/29/2021,COMCAST CABLE,88.27,0
4/29/2021,QpidNetwork,0.96,0
4/29/2021,QpidNetwork,96,0
4/29/2021,QpidNetwork,0.96,0
4/29/2021,QpidNetwork,96,0
4/29/2021,QpidNetwork,0.16,0
4/29/2021,QpidNetwork,15.99,0
4/29/2021,BAYVIEW THRIFTWA,5.75,0
4/29/2021,MCDONALDS,4.37,0
4/29/2021,wwwzooskcom,1.06,0
4/29/2021,WALGREENS,3.67,0
4/29/2021,FAR EAST,16.97,0
4/28/2021,THE PATHFINDER,168.1,0
4/28/2021,RALPH'S THRIFTWA,21.36,0
4/28/2021,SPAR CAFE,25.77,0
4/28/2021,QpidNetwork,0.96,0
4/28/2021,QpidNetwork,96,0
4/28/2021,MCDONALDS,6.54,0
4/27/2021,STORMANS INC,72.36,0
4/27/2021,MCDONALDS,20.51,0
4/27/2021,BOAT SHED,56.96,0
4/27/2021,ALDERLEAF HTTPSWWWWILD,147,0
4/27/2021,SHELL OIL,20,0
4/27/2021,KAMAKURA JAPANES,28.72,0
4/27/2021,MCDONALDS,1.09,0
4/27/2021,Check Deposit,,3599.29
4/26/2021,Check,1000,0
4/26/2021,COAST NATL,284.22,0
4/26/2021,WSDOT GOOD,6,0
4/26/2021,DP,2.19,0
4/26/2021,PILOT TACOMA,25.06,0
4/26/2021,PHO TAI,27.75,0
4/26/2021,QpidNetwork,0.16,0
4/26/2021,QpidNetwork,15.99,0
4/26/2021,QpidNetwork,0.16,0
4/26/2021,QpidNetwork,15.99,0
4/26/2021,QpidNetwork,0.96,0
4/26/2021,QpidNetwork,96,0
4/26/2021,QpidNetwork,0.16,0
4/26/2021,QpidNetwork,15.99,0
4/26/2021,MCDONALDS,8.62,0
4/26/2021,SHARIS OF,27.09,0
4/26/2021,FRED M,34.8,0
4/26/2021,FREDMEYER,135.24,0
4/26/2021,WASTATETREASURER PAYROLL,,2814.57
4/24/2021,RALPH'S THRIFTWA,10.94,0
4/24/2021,AMAZON,16.4,0
4/24/2021,QpidNetwork,0.96,0
4/24/2021,QpidNetwork,96,0
4/24/2021,QpidNetwork,0.16,0
4/24/2021,QpidNetwork,15.99,0
4/24/2021,QpidNetwork,0.16,0
4/24/2021,QpidNetwork,15.99,0
4/24/2021,QpidNetwork,0.16,0
4/24/2021,QpidNetwork,15.99,0
4/24/2021,QpidNetwork,0.16,0
4/24/2021,QpidNetwork,15.99,0
4/24/2021,MCDONALDS,6.1,0
4/23/2021,Check,500,0
4/23/2021,THE PAINTED,6.22,0
4/23/2021,AMAZON,14.21,0
4/23/2021,TST MECONI,16.79,0
4/23/2021,AMAZON,,29.53
4/22/2021,WESTSIDE JACKPOT,5.28,0
4/22/2021,QpidNetwork,0.96,0
4/22/2021,QpidNetwork,96,0
4/22/2021,MCDONALDS,5.13,0
4/22/2021,AMAZON,54.69,0
4/22/2021,FIRST MEDIA,49,0
4/22/2021,THE PATHFINDER,50.9,0
4/22/2021,AMAZON,29.53,0
4/22/2021,ALBERTSONS,24.55,0
4/22/2021,CHEVRON,24.12,0
4/22/2021,BAYVIEW THRIFTWA,15.46,0
4/22/2021,QpidNetwork,0.96,0
4/22/2021,QpidNetwork,96,0
4/22/2021,QpidNetwork,0.96,0
4/22/2021,QpidNetwork,96,0
4/22/2021,QpidNetwork,0.96,0
4/22/2021,QpidNetwork,96,0
4/22/2021,MCDONALDS,4.68,0
4/22/2021,MCDONALDS,4.15,0
4/21/2021,Check,132.67,0
4/21/2021,STORMANS INC,11.23,0
4/21/2021,THE PATHFINDER,14.94,0
4/21/2021,THE PATHFINDER,136.77,0
4/21/2021,RALPH'S THRIFTWA,10.93,0
4/21/2021,EMPERORS PALACE,41.46,0
4/21/2021,AMAZON,25.11,0
4/21/2021,AMAZON,4.37,0
4/21/2021,TST MECONI,14.3,0
4/21/2021,AMAZON,22.95,0
4/21/2021,QpidNetwork,0.16,0
4/21/2021,QpidNetwork,15.99,0
4/21/2021,AMAZON,32.36,0
4/21/2021,FAR EAST,12.33,0
4/21/2021,Cash Withdrawal,300,0
4/20/2021,Check,36.01,0
4/20/2021,Check,48.14,0
4/20/2021,STORMANS INC,87.71,0
4/20/2021,STORMANS INC,32,0
4/20/2021,WFCS CREDIT,,5000
4/19/2021,BAYVIEW THRIFTWA,15.29,0
4/19/2021,QpidNetwork,0.16,0
4/19/2021,QpidNetwork,15.99,0
4/19/2021,QpidNetwork,0.96,0
4/19/2021,QpidNetwork,96,0
4/19/2021,QpidNetwork,0.16,0
4/19/2021,QpidNetwork,15.99,0
4/17/2021,QpidNetwork,0.16,0
4/17/2021,QpidNetwork,15.99,0
4/17/2021,QpidNetwork,0.96,0
4/17/2021,QpidNetwork,96,0
4/17/2021,QpidNetwork,0.96,0
4/17/2021,QpidNetwork,96,0
4/17/2021,QpidNetwork,0.16,0
4/17/2021,QpidNetwork,15.99,0
4/17/2021,JUSTFLYCOM,,9.95
4/16/2021,SouthSoundYMCA PURCHASE,72.9,0
4/15/2021,ALASKA AIR,275.2,0
4/15/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,41.75,0
4/15/2021,ALBERTSONS,41.88,0
4/15/2021,JUSTFLYCOM,30.75,0
4/15/2021,MCDONALDS,8.13,0
4/14/2021,THAI IN,26.69,0
4/14/2021,QpidNetwork,0.16,0
4/14/2021,QpidNetwork,15.99,0
4/14/2021,QpidNetwork,0.96,0
4/14/2021,QpidNetwork,96,0
4/14/2021,QpidNetwork,0.16,0
4/14/2021,QpidNetwork,15.99,0
4/14/2021,SHELL OIL,23.61,0
4/14/2021,HLUHulu,15.31,0
4/14/2021,TACO BELL,3.5,0
4/14/2021,TACOMA LASER,150,0
4/13/2021,RALPH'S THRIFTWA,9.59,0
4/13/2021,RALPH'S THRIFTWA,11.56,0
4/13/2021,ELEVEN OLYMPIA,6.23,0
4/13/2021,QpidNetwork,0.96,0
4/13/2021,QpidNetwork,96,0
4/13/2021,FRESH ROLLS,8.53,0
4/13/2021,KAISER,175,0
4/13/2021,OLYMPIA GROCERY,24.73,0
4/13/2021,MCDONALDS,8.51,0
4/12/2021,SPRINT ACHBILLPAY,297.23,0
4/12/2021,FRED M,39.1,0
4/12/2021,FREDMEYER,147.72,0
4/12/2021,OAK HARBOR,20.67,0
4/12/2021,QpidNetwork,0.96,0
4/12/2021,QpidNetwork,96,0
4/12/2021,AMAZON,15.26,0
4/12/2021,MCDONALDS,8.73,0
4/12/2021,MARKET AT,39.91,0
4/12/2021,DECEPTION PASS,10,0
4/12/2021,Cash Withdrawal,800,0
4/10/2021,QpidNetwork,0.96,0
4/10/2021,QpidNetwork,96,0
4/10/2021,QpidNetwork,0.96,0
4/10/2021,QpidNetwork,96,0
4/10/2021,QpidNetwork,0.96,0
4/10/2021,QpidNetwork,96,0
4/10/2021,QpidNetwork,0.16,0
4/10/2021,QpidNetwork,15.99,0
4/10/2021,SQ WAGNER'S,4.29,0
4/10/2021,DAIRY QUEEN,6.54,0
4/10/2021,THE PATHFINDER,41.93,0
4/10/2021,WALMART,72.33,0
4/10/2021,PARKSMART OAK,20.97,0
4/10/2021,Subway,12.17,0
4/10/2021,ALBERTSONS,6.54,0
4/10/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,80.98,0
4/10/2021,GRAYBEARDEDGREEN GRAYBEARDEDGR,7.99,0
4/10/2021,TERIYAKI JAPAN,12.23,0
4/10/2021,MCDONALDS,8.95,0
4/9/2021,TOP PHO,36.87,0
4/9/2021,AMAZON,176.64,0
4/9/2021,QpidNetwork,0.16,0
4/9/2021,QpidNetwork,15.99,0
4/9/2021,QpidNetwork,0.96,0
4/9/2021,QpidNetwork,96,0
4/9/2021,AMAZON,4.37,0
4/9/2021,CHEVRON,9.08,0
4/9/2021,INHOME ROCKFO,142.21,0
4/9/2021,IHOP,25.41,0
4/9/2021,Netflixcom,19.68,0
4/9/2021,GRAPPLING CLUB,390,0
4/9/2021,MCDONALDS,2.51,0
4/9/2021,WASTATETREASURER PAYROLL,,2814.59
4/8/2021,Check,280,0
4/8/2021,Check,1595,0
4/8/2021,FAR EAST,12.33,0
4/8/2021,DP,15.05,0
4/8/2021,RALPH'S THRIFTWA,13.44,0
4/8/2021,PILOT_ TACOMA,20.2,0
4/8/2021,QpidNetwork,0.96,0
4/8/2021,QpidNetwork,96,0
4/8/2021,QpidNetwork,0.96,0
4/8/2021,QpidNetwork,96,0
4/8/2021,QpidNetwork,0.96,0
4/8/2021,QpidNetwork,96,0
4/7/2021,Check,344.08,0
4/7/2021,KP,16.7,0
4/7/2021,WFCS CREDIT,,5000
4/6/2021,DELUXE CHECK,21.64,0
4/6/2021,REVERSE DELUXE,,21.64
4/5/2021,Check Deposit,,126.21
4/3/2021,JACK IN,5.89,0
4/3/2021,QpidNetwork,0.96,0
4/3/2021,QpidNetwork,96,0
4/3/2021,QpidNetwork,0.96,0
4/3/2021,QpidNetwork,96,0
4/2/2021,Check,9.2,0
4/2/2021,KAMAKURA JAPANES,32.13,0
4/2/2021,MCDONALDS,7.64,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.96,0
4/2/2021,QpidNetwork,96,0
4/2/2021,QpidNetwork,0.96,0
4/2/2021,QpidNetwork,96,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.96,0
4/2/2021,QpidNetwork,96,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.96,0
4/2/2021,QpidNetwork,96,0
4/2/2021,QpidNetwork,0.96,0
4/2/2021,QpidNetwork,96,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.96,0
4/2/2021,QpidNetwork,96,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/2/2021,QpidNetwork,0.16,0
4/2/2021,QpidNetwork,15.99,0
4/1/2021,Check,1000,0
4/1/2021,STARBUCKS STORE,3.56,0
4/1/2021,SHARIS OF,23.48,0
4/1/2021,DP,18.69,0
4/1/2021,CKOPatreon Mem,3.5,0
4/1/2021,CASA MIA,23.61,0
4/1/2021,QpidNetwork,0.96,0
4/1/2021,QpidNetwork,96,0
4/1/2021,QpidNetwork,0.16,0
4/1/2021,QpidNetwork,15.99,0
3/31/2021,INTEREST PAID,,0.11
3/31/2021,Check,600,0
3/31/2021,AMAZON,23.51,0
3/31/2021,THE PATHFINDER,300,0
3/31/2021,AMAZON,29.53,0
